xflr5 v6.61

 Calculated polar for: C:/Users/yunic/OneDrive/ï∂ûÉ/26ë„ÉyÉâê›åv/GEMINI.dat

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.290 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-13.000,-0.7680, 0.05764, 0.05354,-0.0769,1.0000,0.0299,-5.6095, 0.0000, 0.0000, 0.0000, 0.1313
-12.000,-0.8574, 0.04521, 0.04034,-0.0672,1.0000,0.0299,-5.8484, 0.0000, 0.0000, 0.0000, 0.1561
-11.000,-0.9045, 0.03749, 0.03205,-0.0477,1.0000,0.0308,-5.7677, 0.0000, 0.0000, 0.0000, 0.1836
-10.000,-0.8776, 0.03272, 0.02683,-0.0376,0.9963,0.0336,-5.2668, 0.0000, 0.0000, 0.0000, 0.1947
 -9.000,-0.7549, 0.02594, 0.01925,-0.0444,0.9804,0.0389,-4.5110, 0.0000, 0.0000, 0.0000, 0.1793
 -8.000,-0.6170, 0.02129, 0.01418,-0.0520,0.9648,0.0465,-3.6947, 0.0000, 0.0000, 0.0000, 0.1541
 -7.000,-0.4785, 0.01733, 0.01012,-0.0593,0.9462,0.0576,-2.9359, 0.0000, 0.0000, 0.0000, 0.1142
 -6.000,-0.3610, 0.01454, 0.00728,-0.0616,0.9147,0.0785,-2.3198, 0.0000, 0.0000, 0.0000, 0.0670
 -5.000,-0.2738, 0.01189, 0.00527,-0.0576,0.8739,0.2371,-1.8631, 0.0000, 0.0000, 0.0000, 0.0268
 -4.000,-0.1869, 0.01050, 0.00440,-0.0529,0.8346,0.4226,-1.4352, 0.0000, 0.0000, 0.0000,-0.0472
 -3.000,-0.0987, 0.00984, 0.00404,-0.0476,0.7982,0.5887,-1.0564, 0.0000, 0.0000, 0.0000,-0.2513
 -2.000,-0.0069, 0.00957, 0.00390,-0.0426,0.7624,0.6988,-0.7276, 0.0000, 0.0000, 0.0000,-6.0741
 -1.000, 0.0929, 0.00943, 0.00373,-0.0394,0.7276,0.7739,-0.6150, 0.0000, 0.0000, 0.0000, 0.6787
  0.000, 0.2006, 0.00943, 0.00373,-0.0378,0.6924,0.8474,-0.7025, 0.0000, 0.0000, 0.0000, 0.4368
  1.000, 0.3286, 0.00977, 0.00400,-0.0404,0.6549,0.9203,-0.8084, 0.0000, 0.0000, 0.0000, 0.3694
  2.000, 0.4866, 0.01031, 0.00436,-0.0503,0.6128,0.9551,-0.9429, 0.0000, 0.0000, 0.0000, 0.3486
  3.000, 0.6488, 0.01091, 0.00476,-0.0615,0.5683,0.9772,-1.0970, 0.0000, 0.0000, 0.0000, 0.3393
  4.000, 0.8101, 0.01142, 0.00516,-0.0733,0.5223,0.9996,-1.2736, 0.0000, 0.0000, 0.0000, 0.3341
  5.000, 0.8901, 0.01188, 0.00556,-0.0683,0.4846,1.0000,-1.4050, 0.0000, 0.0000, 0.0000, 0.3192
  6.000, 0.9624, 0.01254, 0.00617,-0.0613,0.4427,1.0000,-1.8180, 0.0000, 0.0000, 0.0000, 0.3050
  7.000, 1.0322, 0.01338, 0.00701,-0.0537,0.3985,1.0000,-2.3444, 0.0000, 0.0000, 0.0000, 0.2921
  8.000, 1.0961, 0.01443, 0.00806,-0.0450,0.3449,1.0000,-2.9006, 0.0000, 0.0000, 0.0000, 0.2799
  9.000, 1.1323, 0.01633, 0.00967,-0.0318,0.2489,1.0000,-3.4134, 0.0000, 0.0000, 0.0000, 0.2655
 10.000, 1.0842, 0.02314, 0.01517,-0.0093,0.0542,1.0000,-3.5979, 0.0000, 0.0000, 0.0000, 0.2443
 11.000, 1.0914, 0.02970, 0.02196,-0.0001,0.0397,1.0000,-3.9562, 0.0000, 0.0000, 0.0000, 0.2341
 12.000, 1.0906, 0.03854, 0.03106, 0.0054,0.0336,1.0000,-4.2942, 0.0000, 0.0000, 0.0000, 0.2270
 13.000, 1.0953, 0.04791, 0.04069, 0.0087,0.0293,1.0000,-4.6474, 0.0000, 0.0000, 0.0000, 0.2220
 14.000, 1.1140, 0.05615, 0.04908, 0.0119,0.0264,1.0000,-5.0471, 0.0000, 0.0000, 0.0000, 0.2174
 15.000, 1.1580, 0.06188, 0.05483, 0.0156,0.0234,1.0000,-5.6364, 0.0000, 0.0000, 0.0000, 0.2129
 16.000, 1.1822, 0.07088, 0.06443, 0.0171,0.0220,1.0000,-6.0538, 0.0000, 0.0000, 0.0000, 0.2099
 17.000, 1.2010, 0.08077, 0.07470, 0.0173,0.0204,1.0000,-6.5003, 0.0000, 0.0000, 0.0000, 0.2080
 18.000, 1.2035, 0.09376, 0.08818, 0.0166,0.0197,1.0000,-6.7939, 0.0000, 0.0000, 0.0000, 0.2066
 19.000, 1.1581, 0.11413, 0.10929, 0.0091,0.0197,1.0000,-6.7062, 0.0000, 0.0000, 0.0000, 0.2100
 20.000, 0.9866, 0.16650, 0.16308,-0.0245,0.0224,1.0000,-5.1051, 0.0000, 0.0000, 0.0000, 0.2404


