xflr5 v6.61

 Calculated polar for: C:/Users/yunic/OneDrive/ï∂ûÉ/26ë„ÉyÉâê›åv/GEMINI.dat

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.220 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-27.000,-0.8125, 0.30508, 0.30108, 0.0720,1.0000,0.0164,-1.8357, 0.0000, 0.0000, 0.0000, 0.2957
-26.000,-0.7810, 0.29487, 0.29085, 0.0628,1.0000,0.0180,-1.7890, 0.0000, 0.0000, 0.0000, 0.2895
-25.000,-0.7495, 0.28361, 0.27960, 0.0532,1.0000,0.0188,-1.8044, 0.0000, 0.0000, 0.0000, 0.2820
-24.000,-0.7165, 0.27328, 0.26926, 0.0450,1.0000,0.0206,-1.7462, 0.0000, 0.0000, 0.0000, 0.2757
-23.000,-0.6848, 0.26126, 0.25725, 0.0358,1.0000,0.0223,-1.8824, 0.0000, 0.0000, 0.0000, 0.2668
-22.000,-0.6513, 0.25017, 0.24617, 0.0278,1.0000,0.0251,-1.8694, 0.0000, 0.0000, 0.0000, 0.2588
-21.000,-0.6191, 0.23815, 0.23416, 0.0199,1.0000,0.0269,-1.9013, 0.0000, 0.0000, 0.0000, 0.2497
-20.000,-0.5929, 0.22520, 0.22126, 0.0100,1.0000,0.0302,-2.0964, 0.0000, 0.0000, 0.0000, 0.2358
-19.000,-0.5564, 0.21356, 0.20961, 0.0044,1.0000,0.0339,-1.9265, 0.0000, 0.0000, 0.0000, 0.2283
-18.000,-0.5274, 0.20055, 0.19663,-0.0027,1.0000,0.0369,-1.9165, 0.0000, 0.0000, 0.0000, 0.2164
-17.000,-0.5067, 0.18631, 0.18244,-0.0113,1.0000,0.0416,-2.0080, 0.0000, 0.0000, 0.0000, 0.2005
-16.000,-0.4959, 0.17259, 0.16878,-0.0210,1.0000,0.0474,-2.1285, 0.0000, 0.0000, 0.0000, 0.1821
-15.000,-0.4552, 0.16007, 0.15625,-0.0224,1.0000,0.0517,-1.8083, 0.0000, 0.0000, 0.0000, 0.1760
-14.000,-0.4465, 0.14439, 0.14065,-0.0294,1.0000,0.0574,-1.9231, 0.0000, 0.0000, 0.0000, 0.1608
-13.000,-0.4536, 0.12609, 0.12244,-0.0381,1.0000,0.0650,-2.1372, 0.0000, 0.0000, 0.0000, 0.1445
-12.000,-0.5545, 0.08278, 0.07926,-0.0621,1.0000,0.0562,-3.3035, 0.0000, 0.0000, 0.0000, 0.1191
-10.000,-0.8690, 0.04074, 0.03516,-0.0370,1.0000,0.0398,-4.9094, 0.0000, 0.0000, 0.0000, 0.1953
 -9.000,-0.7974, 0.03167, 0.02506,-0.0365,0.9876,0.0438,-4.4570, 0.0000, 0.0000, 0.0000, 0.1927
 -8.000,-0.6641, 0.02515, 0.01773,-0.0439,0.9698,0.0515,-3.7387, 0.0000, 0.0000, 0.0000, 0.1728
 -7.000,-0.5204, 0.02078, 0.01301,-0.0517,0.9513,0.0634,-3.0005, 0.0000, 0.0000, 0.0000, 0.1393
 -6.000,-0.3858, 0.01679, 0.00912,-0.0579,0.9294,0.0866,-2.3609, 0.0000, 0.0000, 0.0000, 0.0880
 -5.000,-0.2886, 0.01343, 0.00663,-0.0563,0.8952,0.2660,-1.8895, 0.0000, 0.0000, 0.0000, 0.0424
 -4.000,-0.1984, 0.01183, 0.00567,-0.0520,0.8589,0.4727,-1.4537, 0.0000, 0.0000, 0.0000,-0.0258
 -3.000,-0.1057, 0.01121, 0.00529,-0.0471,0.8236,0.6309,-1.0655, 0.0000, 0.0000, 0.0000,-0.2132
 -2.000,-0.0107, 0.01100, 0.00512,-0.0424,0.7873,0.7342,-0.7314, 0.0000, 0.0000, 0.0000,-3.8334
 -1.000, 0.0944, 0.01090, 0.00499,-0.0399,0.7517,0.8095,-0.6136, 0.0000, 0.0000, 0.0000, 0.6767
  0.000, 0.2115, 0.01104, 0.00503,-0.0398,0.7156,0.8810,-0.7061, 0.0000, 0.0000, 0.0000, 0.4367
  1.000, 0.3630, 0.01158, 0.00538,-0.0471,0.6767,0.9351,-0.8259, 0.0000, 0.0000, 0.0000, 0.3763
  2.000, 0.5297, 0.01208, 0.00563,-0.0587,0.6341,0.9649,-0.9680, 0.0000, 0.0000, 0.0000, 0.3564
  3.000, 0.6979, 0.01246, 0.00583,-0.0716,0.5887,0.9919,-1.1284, 0.0000, 0.0000, 0.0000, 0.3472
  4.000, 0.8093, 0.01270, 0.00597,-0.0734,0.5459,1.0000,-1.2693, 0.0000, 0.0000, 0.0000, 0.3343
  5.000, 0.8879, 0.01324, 0.00645,-0.0680,0.5075,1.0000,-1.3989, 0.0000, 0.0000, 0.0000, 0.3191
  6.000, 0.9636, 0.01400, 0.00720,-0.0616,0.4684,1.0000,-1.8099, 0.0000, 0.0000, 0.0000, 0.3053
  7.000, 1.0333, 0.01485, 0.00806,-0.0539,0.4225,1.0000,-2.3321, 0.0000, 0.0000, 0.0000, 0.2924
  8.000, 1.0970, 0.01587, 0.00915,-0.0452,0.3725,1.0000,-2.8851, 0.0000, 0.0000, 0.0000, 0.2801
  9.000, 1.1406, 0.01733, 0.01057,-0.0331,0.2990,1.0000,-3.4216, 0.0000, 0.0000, 0.0000, 0.2665
 10.000, 1.0940, 0.02324, 0.01513,-0.0100,0.0846,1.0000,-3.6143, 0.0000, 0.0000, 0.0000, 0.2449
 11.000, 1.0815, 0.03107, 0.02293, 0.0010,0.0490,1.0000,-3.8757, 0.0000, 0.0000, 0.0000, 0.2329
 12.000, 1.0730, 0.04065, 0.03279, 0.0068,0.0410,1.0000,-4.1571, 0.0000, 0.0000, 0.0000, 0.2256
 13.000, 1.0764, 0.05004, 0.04237, 0.0106,0.0358,1.0000,-4.4768, 0.0000, 0.0000, 0.0000, 0.2200
 14.000, 1.1141, 0.05633, 0.04870, 0.0150,0.0316,1.0000,-4.9360, 0.0000, 0.0000, 0.0000, 0.2147
 15.000, 1.1856, 0.06099, 0.05339, 0.0193,0.0277,1.0000,-5.6158, 0.0000, 0.0000, 0.0000, 0.2105
 16.000, 1.1980, 0.07154, 0.06477, 0.0210,0.0267,1.0000,-5.9139, 0.0000, 0.0000, 0.0000, 0.2072
 17.000, 1.1780, 0.08644, 0.08050, 0.0199,0.0260,1.0000,-6.0063, 0.0000, 0.0000, 0.0000, 0.2057
 18.000, 1.1226, 0.10750, 0.10240, 0.0127,0.0260,1.0000,-5.8711, 0.0000, 0.0000, 0.0000, 0.2088
 19.000, 1.0496, 0.13533, 0.13097,-0.0020,0.0268,1.0000,-5.4806, 0.0000, 0.0000, 0.0000, 0.2197


