xflr5 v6.61

 Calculated polar for: C:/Users/yunic/OneDrive/ï∂ûÉ/26ë„ÉyÉâê›åv/ge51_50.dat

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.240 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-15.000,-0.2496, 0.13989, 0.13674,-0.0344,1.0000,0.0193,-1.2403, 0.0000, 0.0000, 0.0000, 0.1008
-14.000,-0.2340, 0.12867, 0.12556,-0.0380,1.0000,0.0192,-1.3390, 0.0000, 0.0000, 0.0000, 0.0762
-13.000,-0.2235, 0.11638, 0.11333,-0.0398,1.0000,0.0150,-1.4598, 0.0000, 0.0000, 0.0000, 0.0600
-12.000,-0.2322, 0.10584, 0.10276,-0.0424,1.0000,0.0132,-1.7682, 0.0000, 0.0000, 0.0000, 0.0549
-11.000,-0.2548, 0.09118, 0.08827,-0.0453,1.0000,0.0122,-2.2281, 0.0000, 0.0000, 0.0000, 0.0600
-10.000,-0.3039, 0.07019, 0.06745,-0.0487,1.0000,0.0113,-2.9890, 0.0000, 0.0000, 0.0000, 0.0790
 -9.000,-0.5511, 0.05483, 0.05197,-0.0583,1.0000,0.0091,-5.3586, 0.0000, 0.0000, 0.0000, 0.1340
 -8.000,-0.5575, 0.02743, 0.02220,-0.0688,0.9767,0.0089,-6.3508, 0.0000, 0.0000, 0.0000, 0.1170
 -6.000,-0.2884, 0.01767, 0.01036,-0.0825,0.9411,0.0288,-3.9079, 0.0000, 0.0000, 0.0000,-0.0478
 -5.000,-0.1736, 0.01483, 0.00711,-0.0833,0.9151,0.0324,-2.7495, 0.0000, 0.0000, 0.0000,-0.2450
 -4.000,-0.0684, 0.01322, 0.00550,-0.0819,0.8856,0.0784,-1.9631, 0.0000, 0.0000, 0.0000,-0.9753
 -3.000, 0.0400, 0.01284, 0.00456,-0.0805,0.8554,0.0530,-1.4971, 0.0000, 0.0000, 0.0000, 2.2972
 -2.000, 0.1458, 0.01225, 0.00404,-0.0790,0.8241,0.1013,-1.0376, 0.0000, 0.0000, 0.0000, 0.7975
 -1.000, 0.2336, 0.01006, 0.00398,-0.0748,0.7918,0.6481,-0.6180, 0.0000, 0.0000, 0.0000, 0.5710
  0.000, 0.3972, 0.00945, 0.00402,-0.0830,0.7598,0.9833,-0.7059, 0.0000, 0.0000, 0.0000, 0.4577
  1.000, 0.5156, 0.00955, 0.00378,-0.0853,0.7221,1.0000,-0.8059, 0.0000, 0.0000, 0.0000, 0.4130
  2.000, 0.6142, 0.00982, 0.00377,-0.0827,0.6823,1.0000,-0.9077, 0.0000, 0.0000, 0.0000, 0.3814
  3.000, 0.7127, 0.01023, 0.00396,-0.0801,0.6388,1.0000,-1.0259, 0.0000, 0.0000, 0.0000, 0.3581
  4.000, 0.7973, 0.01066, 0.00379,-0.0742,0.5246,1.0000,-1.1568, 0.0000, 0.0000, 0.0000, 0.3377
  5.000, 0.8753, 0.01223, 0.00441,-0.0684,0.3687,1.0000,-1.3681, 0.0000, 0.0000, 0.0000, 0.3216
  6.000, 0.9622, 0.01372, 0.00550,-0.0646,0.2845,1.0000,-1.7587, 0.0000, 0.0000, 0.0000, 0.3095
  7.000, 1.0457, 0.01546, 0.00718,-0.0606,0.2104,1.0000,-2.4762, 0.0000, 0.0000, 0.0000, 0.2991
  8.000, 1.1099, 0.01839, 0.00965,-0.0540,0.0992,1.0000,-3.3406, 0.0000, 0.0000, 0.0000, 0.2886
  9.000, 1.1582, 0.02175, 0.01285,-0.0453,0.0381,1.0000,-4.1756, 0.0000, 0.0000, 0.0000, 0.2776
 10.000, 1.1987, 0.02594, 0.01710,-0.0374,0.0070,1.0000,-4.9962, 0.0000, 0.0000, 0.0000, 0.2682
 11.000, 1.2382, 0.03085, 0.02259,-0.0313,0.0055,1.0000,-5.7973, 0.0000, 0.0000, 0.0000, 0.2606
 12.000, 1.2577, 0.03822, 0.03055,-0.0259,0.0052,1.0000,-6.4579, 0.0000, 0.0000, 0.0000, 0.2542
 13.000, 1.2559, 0.04874, 0.04168,-0.0224,0.0052,1.0000,-6.9435, 0.0000, 0.0000, 0.0000, 0.2495
 14.000, 1.2439, 0.06166, 0.05518,-0.0211,0.0050,1.0000,-7.3371, 0.0000, 0.0000, 0.0000, 0.2466
 15.000, 1.2272, 0.07662, 0.07067,-0.0222,0.0045,1.0000,-7.6807, 0.0000, 0.0000, 0.0000, 0.2457
 16.000, 1.2000, 0.09450, 0.08916,-0.0258,0.0041,1.0000,-7.8504, 0.0000, 0.0000, 0.0000, 0.2471
 17.000, 1.1622, 0.11612, 0.11145,-0.0334,0.0040,1.0000,-7.8210, 0.0000, 0.0000, 0.0000, 0.2524
 18.000, 1.1182, 0.14188, 0.13790,-0.0459,0.0040,1.0000,-7.5851, 0.0000, 0.0000, 0.0000, 0.2629
 19.000, 1.0726, 0.17232, 0.16883,-0.0632,0.0042,1.0000,-7.0536, 0.0000, 0.0000, 0.0000, 0.2794
 20.000, 0.9728, 0.23969, 0.23636,-0.0951,0.0081,1.0000,-3.0592, 0.0000, 0.0000, 0.0000, 0.3202
 21.000, 0.9932, 0.25896, 0.25558,-0.1053,0.0097,1.0000,-2.7207, 0.0000, 0.0000, 0.0000, 0.3269


