xflr5 v6.61

 Calculated polar for: C:/Users/yunic/OneDrive/ï∂ûÉ/26ë„ÉyÉâê›åv/GEMINI.dat

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-14.000,-0.4201, 0.16534, 0.15668,-0.0153,1.0000,0.2610,-1.3810, 0.0000, 0.0000, 0.0000, 0.1904
-13.000,-0.4126, 0.15563, 0.14711,-0.0181,1.0000,0.2903,-1.4006, 0.0000, 0.0000, 0.0000, 0.1847
-12.000,-0.3773, 0.14108, 0.13261,-0.0193,1.0000,0.3269,-1.3405, 0.0000, 0.0000, 0.0000, 0.1779
-11.000,-0.3628, 0.12923, 0.12088,-0.0195,1.0000,0.3669,-1.3312, 0.0000, 0.0000, 0.0000, 0.1766
-10.000,-0.3452, 0.11648, 0.10827,-0.0188,1.0000,0.4076,-1.3074, 0.0000, 0.0000, 0.0000, 0.1770
 -9.000,-0.3343, 0.10278, 0.09472,-0.0189,1.0000,0.4232,-1.3221, 0.0000, 0.0000, 0.0000, 0.1763
 -8.000,-0.6808, 0.06370, 0.05606,-0.0330,1.0000,0.1755,-2.6891, 0.0000, 0.0000, 0.0000, 0.1920
 -7.000,-0.7116, 0.05094, 0.04211,-0.0201,1.0000,0.1757,-2.7651, 0.0000, 0.0000, 0.0000, 0.2133
 -6.000,-0.6742, 0.04169, 0.03189,-0.0116,1.0000,0.1940,-2.5888, 0.0000, 0.0000, 0.0000, 0.2249
 -5.000,-0.6063, 0.03510, 0.02463,-0.0058,1.0000,0.2449,-2.3299, 0.0000, 0.0000, 0.0000, 0.2330
 -4.000,-0.5452, 0.02999, 0.02123, 0.0042,1.0000,0.4981,-2.0851, 0.0000, 0.0000, 0.0000, 0.2509
 -3.000,-0.5065, 0.03145, 0.02369, 0.0272,1.0000,0.7944,-1.7604, 0.0000, 0.0000, 0.0000, 0.2979
 -2.000,-0.1359, 0.03658, 0.02684,-0.0219,1.0000,1.0000,-0.8882, 0.0000, 0.0000, 0.0000, 0.0755
 -1.000,-0.1935, 0.03444, 0.02438,-0.0079,1.0000,1.0000,-0.8560, 0.0000, 0.0000, 0.0000, 0.2025
  0.000,-0.0679, 0.03752, 0.02655,-0.0215,0.9519,1.0000,-0.5517, 0.0000, 0.0000, 0.0000,-0.0749
  1.000, 0.0515, 0.04154, 0.02990,-0.0304,0.9003,1.0000,-0.5361, 0.0000, 0.0000, 0.0000, 0.8369
  2.000, 0.1410, 0.04579, 0.03374,-0.0330,0.8526,1.0000,-0.5962, 0.0000, 0.0000, 0.0000, 0.4779
  3.000, 0.2251, 0.05078, 0.03849,-0.0345,0.8089,1.0000,-0.6586, 0.0000, 0.0000, 0.0000, 0.3961
  4.000, 0.2938, 0.05655, 0.04416,-0.0342,0.7698,1.0000,-0.7145, 0.0000, 0.0000, 0.0000, 0.3582
  5.000, 0.3440, 0.06333, 0.05096,-0.0326,0.7377,1.0000,-0.7575, 0.0000, 0.0000, 0.0000, 0.3355
  6.000, 0.3856, 0.07161, 0.05934,-0.0318,0.7176,1.0000,-0.7906, 0.0000, 0.0000, 0.0000, 0.3220
 13.000, 1.0437, 0.06649, 0.05734, 0.0149,0.1830,1.0000,-3.8657, 0.0000, 0.0000, 0.0000, 0.2159
 14.000, 1.0665, 0.07768, 0.06836, 0.0191,0.1388,1.0000,-4.0526, 0.0000, 0.0000, 0.0000, 0.2105
 15.000, 0.9532, 0.11000, 0.10171, 0.0088,0.1396,1.0000,-3.5594, 0.0000, 0.0000, 0.0000, 0.2175
 16.000, 0.7755, 0.17349, 0.16467,-0.0270,0.1747,1.0000,-2.1989, 0.0000, 0.0000, 0.0000, 0.2614
 18.000, 0.7734, 0.21667, 0.20773,-0.0525,0.2517,1.0000,-1.7077, 0.0000, 0.0000, 0.0000, 0.2918
 19.000, 0.8059, 0.23012, 0.22122,-0.0585,0.2322,1.0000,-1.7271, 0.0000, 0.0000, 0.0000, 0.2947
 20.000, 0.8338, 0.24252, 0.23362,-0.0656,0.2166,1.0000,-1.7236, 0.0000, 0.0000, 0.0000, 0.2989
 21.000, 0.8653, 0.25443, 0.24556,-0.0726,0.1980,1.0000,-1.7521, 0.0000, 0.0000, 0.0000, 0.3020
 22.000, 0.8989, 0.26765, 0.25882,-0.0797,0.1830,1.0000,-1.7877, 0.0000, 0.0000, 0.0000, 0.3047
 23.000, 0.9256, 0.27717, 0.26834,-0.0883,0.1673,1.0000,-1.7858, 0.0000, 0.0000, 0.0000, 0.3091
 24.000, 0.9602, 0.28966, 0.28091,-0.0956,0.1517,1.0000,-1.8463, 0.0000, 0.0000, 0.0000, 0.3109
 25.000, 0.9956, 0.30442, 0.29573,-0.1028,0.1392,1.0000,-1.9252, 0.0000, 0.0000, 0.0000, 0.3123
 26.000, 1.0197, 0.31165, 0.30298,-0.1128,0.1276,1.0000,-1.9324, 0.0000, 0.0000, 0.0000, 0.3168
 27.000, 1.0474, 0.32114, 0.31252,-0.1221,0.1166,1.0000,-1.9568, 0.0000, 0.0000, 0.0000, 0.3200
 28.000, 1.0763, 0.33177, 0.32322,-0.1311,0.1068,1.0000,-1.9895, 0.0000, 0.0000, 0.0000, 0.3224
 29.000, 1.1049, 0.34291, 0.33444,-0.1400,0.0973,1.0000,-2.0244, 0.0000, 0.0000, 0.0000, 0.3243
 30.000, 1.1307, 0.35148, 0.34312,-0.1498,0.0886,1.0000,-2.0332, 0.0000, 0.0000, 0.0000, 0.3268
 31.000, 0.6715, 0.33098, 0.32432,-0.0765,0.0877,1.0000,-0.9617, 0.0000, 0.0000, 0.0000, 0.3273
 32.000, 0.6761, 0.34061, 0.33410,-0.0820,0.0804,1.0000,-0.9126, 0.0000, 0.0000, 0.0000, 0.3323
 33.000, 0.6816, 0.35164, 0.34527,-0.0871,0.0754,1.0000,-0.9020, 0.0000, 0.0000, 0.0000, 0.3366


